temp,atemp,humidity,windspeed,year,season,month,weekday,hour,workingday,holiday,weather,casual,registered,tot
30.34,34.85,66.0,6.0032,2012,3,7,5,12,0,0,2,181,318,499
31.16,35.605,62.0,6.0032,2012,3,7,5,13,0,0,2,219,372,591
32.8,37.88,55.0,7.0015,2012,3,7,5,14,0,0,1,269,363,632
32.8,37.88,55.0,11.0014,2012,3,7,5,15,0,0,1,243,317,560
29.52,34.85,79.0,23.9994,2012,3,7,5,16,0,0,2,226,340,566
28.7,33.335,79.0,11.0014,2012,3,7,5,17,0,0,3,199,259,458
29.52,34.85,79.0,8.9981,2012,3,7,5,18,0,0,1,108,243,351
29.52,35.605,84.0,6.0032,2012,3,7,5,19,0,0,1,156,275,431
29.52,35.605,84.0,6.0032,2012,3,7,5,20,0,0,1,101,255,356
28.7,33.335,84.0,15.0013,2012,3,7,5,21,0,0,1,69,200,269
28.7,33.335,79.0,12.998,2012,3,7,5,22,0,0,1,65,160,225
27.88,31.82,83.0,6.0032,2012,3,7,5,23,0,0,2,55,156,211
27.88,31.82,89.0,11.0014,2012,3,7,6,0,0,0,1,40,147,187
27.88,31.82,89.0,8.9981,2012,3,7,6,1,0,0,2,49,119,168
27.88,31.82,89.0,11.0014,2012,3,7,6,2,0,0,2,29,86,115
27.88,31.82,89.0,11.0014,2012,3,7,6,3,0,0,2,15,42,57
27.88,31.82,89.0,7.0015,2012,3,7,6,4,0,0,2,8,11,19
27.88,31.82,89.0,8.9981,2012,3,7,6,5,0,0,1,2,7,9
27.88,31.82,83.0,8.9981,2012,3,7,6,6,0,0,1,6,9,15
28.7,33.335,79.0,6.0032,2012,3,7,6,7,0,0,1,17,30,47
28.7,33.335,84.0,8.9981,2012,3,7,6,8,0,0,2,37,96,133
29.52,34.85,79.0,0.0,2012,3,7,6,9,0,0,2,58,163,221
31.16,36.365,66.0,8.9981,2012,3,7,6,10,0,0,1,141,241,382
33.62,38.635,52.0,11.0014,2012,3,7,6,11,0,0,1,170,281,451
34.44,38.635,47.0,7.0015,2012,3,7,6,12,0,0,1,153,336,489
35.26,39.395,41.0,7.0015,2012,3,7,6,13,0,0,1,171,309,480
36.9,40.91,37.0,16.9979,2012,3,7,6,14,0,0,1,162,314,476
35.26,40.15,47.0,8.9981,2012,3,7,6,15,0,0,1,182,307,489
35.26,39.395,41.0,15.0013,2012,3,7,6,16,0,0,1,152,343,495
32.8,38.635,59.0,32.9975,2012,3,7,6,17,0,0,1,122,314,436
29.52,34.85,79.0,23.9994,2012,3,7,6,18,0,0,3,84,228,312
29.52,35.605,84.0,15.0013,2012,3,7,6,19,0,0,1,109,203,312
29.52,34.85,79.0,16.9979,2012,3,7,6,20,0,0,1,95,199,294
29.52,34.85,79.0,6.0032,2012,3,7,6,21,0,0,1,59,164,223
29.52,34.85,74.0,7.0015,2012,3,7,6,22,0,0,1,34,96,130
29.52,34.85,79.0,8.9981,2012,3,7,6,23,0,0,1,25,66,91
29.52,34.85,79.0,7.0015,2012,3,7,0,0,1,0,3,11,32,43
28.7,33.335,74.0,12.998,2012,3,7,0,1,1,0,2,1,10,11
28.7,33.335,74.0,7.0015,2012,3,7,0,2,1,0,1,4,11,15
27.88,31.82,79.0,6.0032,2012,3,7,0,3,1,0,1,2,4,6
27.88,31.82,79.0,7.0015,2012,3,7,0,4,1,0,1,1,11,12
27.06,30.305,78.0,7.0015,2012,3,7,0,5,1,0,1,10,40,50
27.88,31.82,79.0,8.9981,2012,3,7,0,6,1,0,1,8,132,140
29.52,34.09,70.0,6.0032,2012,3,7,0,7,1,0,1,24,459,483
30.34,34.85,66.0,7.0015,2012,3,7,0,8,1,0,1,48,619,667
31.16,35.605,62.0,11.0014,2012,3,7,0,9,1,0,1,51,297,348
32.8,38.635,59.0,0.0,2012,3,7,0,10,1,0,1,69,117,186
34.44,40.15,53.0,15.0013,2012,3,7,0,11,1,0,1,57,125,182
34.44,39.395,49.0,8.9981,2012,3,7,0,12,1,0,1,79,158,237
34.44,39.395,49.0,19.0012,2012,3,7,0,13,1,0,1,63,176,239
36.08,40.91,42.0,7.0015,2012,3,7,0,14,1,0,1,53,159,212
35.26,40.15,47.0,16.9979,2012,3,7,0,15,1,0,1,61,176,237
31.16,36.365,66.0,39.0007,2012,3,7,0,16,1,0,3,77,309,386
31.16,36.365,66.0,39.0007,2012,3,7,0,17,1,0,3,86,669,755
34.44,40.15,53.0,0.0,2012,3,7,0,18,1,0,1,97,697,794
32.8,39.395,63.0,8.9981,2012,3,7,0,19,1,0,1,92,503,595
32.8,38.635,59.0,8.9981,2012,3,7,0,20,1,0,1,66,388,454
31.16,36.365,66.0,8.9981,2012,3,7,0,21,1,0,1,45,283,328
31.16,35.605,62.0,6.0032,2012,3,7,0,22,1,0,1,56,228,284
30.34,35.605,74.0,6.0032,2012,3,7,0,23,1,0,1,27,139,166
29.52,35.605,84.0,7.0015,2012,3,7,1,0,1,0,1,10,43,53
30.34,34.85,70.0,0.0,2012,3,7,1,1,1,0,1,4,21,25
29.52,34.09,70.0,6.0032,2012,3,7,1,2,1,0,1,1,6,7
29.52,34.09,66.0,0.0,2012,3,7,1,3,1,0,1,0,3,3
29.52,34.09,62.0,0.0,2012,3,7,1,4,1,0,1,0,7,7
27.88,31.82,74.0,6.0032,2012,3,7,1,5,1,0,1,7,31,38
29.52,34.09,66.0,7.0015,2012,3,7,1,6,1,0,1,16,197,213
30.34,34.85,70.0,0.0,2012,3,7,1,7,1,0,2,26,500,526
32.8,37.88,55.0,0.0,2012,3,7,1,8,1,0,2,43,618,661
33.62,38.635,49.0,15.0013,2012,3,7,1,9,1,0,2,32,288,320
34.44,39.395,49.0,12.998,2012,3,7,1,10,1,0,2,37,122,159
35.26,40.15,47.0,0.0,2012,3,7,1,11,1,0,2,60,146,206
36.9,40.91,35.0,0.0,2012,3,7,1,12,1,0,2,80,174,254
37.72,40.91,31.0,12.998,2012,3,7,1,13,1,0,1,53,168,221
38.54,41.665,29.0,16.9979,2012,3,7,1,14,1,0,1,54,160,214
37.72,40.91,31.0,11.0014,2012,3,7,1,15,1,0,1,57,187,244
37.72,40.91,29.0,11.0014,2012,3,7,1,16,1,0,1,64,317,381
37.72,40.91,29.0,0.0,2012,3,7,1,17,1,0,1,95,675,770
36.9,40.15,33.0,12.998,2012,3,7,1,18,1,0,1,60,712,772
36.08,39.395,35.0,16.9979,2012,3,7,1,19,1,0,1,69,478,547
35.26,37.88,34.0,11.0014,2012,3,7,1,20,1,0,1,52,375,427
33.62,38.635,52.0,8.9981,2012,3,7,1,21,1,0,1,50,283,333
32.8,37.88,55.0,15.0013,2012,3,7,1,22,1,0,1,29,215,244
31.98,37.12,59.0,12.998,2012,3,7,1,23,1,0,1,22,139,161
31.16,36.365,66.0,11.0014,2012,3,7,2,0,1,0,1,8,45,53
31.16,36.365,66.0,7.0015,2012,3,7,2,1,1,0,1,2,14,16
30.34,34.85,66.0,8.9981,2012,3,7,2,2,1,0,1,3,5,8
30.34,34.85,66.0,8.9981,2012,3,7,2,3,1,0,1,2,2,4
29.52,34.09,70.0,8.9981,2012,3,7,2,4,1,0,1,0,6,6
29.52,34.09,70.0,11.0014,2012,3,7,2,5,1,0,1,5,41,46
29.52,34.09,70.0,11.0014,2012,3,7,2,6,1,0,1,10,152,162
30.34,34.85,66.0,11.0014,2012,3,7,2,7,1,0,1,23,472,495
31.98,37.12,62.0,7.0015,2012,3,7,2,8,1,0,1,55,624,679
33.62,39.395,56.0,0.0,2012,3,7,2,9,1,0,1,44,253,297
36.9,42.425,42.0,12.998,2012,3,7,2,10,1,0,1,39,99,138
36.9,42.425,42.0,0.0,2012,3,7,2,11,1,0,1,47,136,183
37.72,43.18,37.0,8.9981,2012,3,7,2,12,1,0,1,36,166,202
38.54,42.425,33.0,0.0,2012,3,7,2,13,1,0,1,49,154,203
38.54,43.94,38.0,22.0028,2012,3,7,2,14,1,0,1,54,116,170
37.72,42.425,35.0,23.9994,2012,3,7,2,15,1,0,3,42,152,194
30.34,34.85,66.0,16.9979,2012,3,7,2,16,1,0,1,34,190,224
30.34,34.85,70.0,16.9979,2012,3,7,2,17,1,0,1,35,335,370
31.16,35.605,62.0,8.9981,2012,3,7,2,18,1,0,2,63,580,643
31.16,35.605,62.0,7.0015,2012,3,7,2,19,1,0,2,78,438,516
30.34,34.09,62.0,6.0032,2012,3,7,2,20,1,0,1,56,310,366
31.16,35.605,62.0,0.0,2012,3,7,2,21,1,0,1,53,266,319
31.16,35.605,58.0,6.0032,2012,3,7,2,22,1,0,1,42,246,288
31.16,35.605,58.0,6.0032,2012,3,7,2,23,1,0,1,19,112,131
30.34,34.85,66.0,6.0032,2012,3,7,3,0,1,0,1,16,50,66
30.34,34.85,66.0,6.0032,2012,3,7,3,1,1,0,1,6,19,25
29.52,34.09,70.0,12.998,2012,3,7,3,2,1,0,1,0,7,7
29.52,34.09,70.0,7.0015,2012,3,7,3,3,1,0,1,1,4,5
29.52,34.09,70.0,7.0015,2012,3,7,3,4,1,0,1,0,8,8
29.52,34.09,70.0,7.0015,2012,3,7,3,5,1,0,2,5,35,40
29.52,34.09,66.0,8.9981,2012,3,7,3,6,1,0,1,8,144,152
30.34,34.09,58.0,19.0012,2012,3,7,3,7,1,0,1,23,450,473
31.16,35.605,58.0,16.9979,2012,3,7,3,8,1,0,1,32,625,657
31.16,35.605,58.0,19.0012,2012,3,7,3,9,1,0,2,36,282,318
31.16,35.605,58.0,12.998,2012,3,7,3,10,1,0,1,41,157,198
32.8,37.88,55.0,7.0015,2012,3,7,3,11,1,0,1,54,162,216
34.44,39.395,49.0,19.0012,2012,3,7,3,12,1,0,1,59,215,274
34.44,38.635,47.0,8.9981,2012,3,7,3,13,1,0,1,74,180,254
35.26,39.395,44.0,6.0032,2012,3,7,3,14,1,0,1,46,151,197
34.44,38.635,47.0,6.0032,2012,3,7,3,15,1,0,1,66,226,292
34.44,38.635,47.0,6.0032,2012,3,7,3,16,1,0,1,70,288,358
35.26,39.395,41.0,0.0,2012,3,7,3,17,1,0,1,93,678,771
35.26,39.395,41.0,12.998,2012,3,7,3,18,1,0,1,93,684,777
34.44,37.88,44.0,16.9979,2012,3,7,3,19,1,0,1,53,480,533
33.62,38.635,49.0,11.0014,2012,3,7,3,20,1,0,1,65,440,505
27.06,29.545,89.0,16.9979,2012,3,7,3,21,1,0,3,38,294,332
27.06,29.545,89.0,16.9979,2012,3,7,3,22,1,0,3,6,62,68
27.06,29.545,89.0,15.0013,2012,3,7,3,23,1,0,3,3,62,65
27.88,31.82,79.0,11.0014,2012,3,8,2,0,1,0,1,3,44,47
27.06,30.305,83.0,6.0032,2012,3,8,2,1,1,0,1,5,28,33
26.24,28.79,83.0,7.0015,2012,3,8,2,2,1,0,1,0,13,13
26.24,28.79,83.0,7.0015,2012,3,8,2,3,1,0,1,0,7,7
26.24,29.545,78.0,8.9981,2012,3,8,2,4,1,0,2,1,3,4
26.24,29.545,78.0,8.9981,2012,3,8,2,5,1,0,2,3,46,49
26.24,29.545,78.0,8.9981,2012,3,8,2,6,1,0,1,6,179,185
26.24,28.79,83.0,8.9981,2012,3,8,2,7,1,0,2,19,468,487
27.06,30.305,78.0,12.998,2012,3,8,2,8,1,0,2,32,649,681
27.88,31.82,74.0,6.0032,2012,3,8,2,9,1,0,2,34,316,350
29.52,34.09,66.0,6.0032,2012,3,8,2,10,1,0,1,61,175,236
31.16,35.605,58.0,6.0032,2012,3,8,2,11,1,0,1,54,180,234
32.8,37.12,49.0,7.0015,2012,3,8,2,12,1,0,1,75,209,284
32.8,37.12,52.0,11.0014,2012,3,8,2,13,1,0,1,59,221,280
33.62,37.88,46.0,11.0014,2012,3,8,2,14,1,0,1,88,175,263
33.62,37.88,46.0,11.0014,2012,3,8,2,15,1,0,1,89,206,295
32.8,37.88,55.0,19.0012,2012,3,8,2,16,1,0,1,93,386,479
32.8,37.12,49.0,11.0014,2012,3,8,2,17,1,0,1,103,734,837
31.16,35.605,62.0,15.0013,2012,3,8,2,18,1,0,3,105,786,891
30.34,34.85,66.0,16.9979,2012,3,8,2,19,1,0,1,88,564,652
30.34,34.85,66.0,11.0014,2012,3,8,2,20,1,0,1,65,448,513
29.52,34.09,70.0,8.9981,2012,3,8,2,21,1,0,1,36,284,320
29.52,34.09,70.0,7.0015,2012,3,8,2,22,1,0,1,37,251,288
28.7,33.335,74.0,0.0,2012,3,8,2,23,1,0,1,18,134,152
28.7,33.335,74.0,0.0,2012,3,8,3,0,1,0,1,8,55,63
27.88,31.82,79.0,7.0015,2012,3,8,3,1,1,0,1,6,36,42
27.06,30.305,83.0,6.0032,2012,3,8,3,2,1,0,1,3,8,11
27.06,30.305,83.0,0.0,2012,3,8,3,3,1,0,1,0,6,6
27.06,30.305,83.0,0.0,2012,3,8,3,4,1,0,1,0,9,9
27.06,29.545,89.0,8.9981,2012,3,8,3,5,1,0,1,4,37,41
27.06,30.305,83.0,0.0,2012,3,8,3,6,1,0,1,6,177,183
28.7,33.335,79.0,0.0,2012,3,8,3,7,1,0,1,21,452,473
29.52,34.85,74.0,7.0015,2012,3,8,3,8,1,0,1,21,718,739
31.16,36.365,66.0,7.0015,2012,3,8,3,9,1,0,1,31,312,343
32.8,37.88,55.0,0.0,2012,3,8,3,10,1,0,1,51,130,181
33.62,38.635,52.0,7.0015,2012,3,8,3,11,1,0,1,59,167,226
34.44,37.88,44.0,8.9981,2012,3,8,3,12,1,0,1,56,230,286
35.26,39.395,44.0,15.0013,2012,3,8,3,13,1,0,1,98,212,310
35.26,39.395,41.0,8.9981,2012,3,8,3,14,1,0,1,54,171,225
31.98,37.12,62.0,31.0009,2012,3,8,3,15,1,0,1,68,202,270
33.62,37.88,46.0,12.998,2012,3,8,3,16,1,0,1,71,335,406
33.62,38.635,52.0,16.9979,2012,3,8,3,17,1,0,1,90,775,865
32.8,38.635,59.0,15.0013,2012,3,8,3,18,1,0,1,86,681,767
32.8,39.395,63.0,11.0014,2012,3,8,3,19,1,0,1,98,509,607
31.98,37.88,66.0,0.0,2012,3,8,3,20,1,0,1,51,376,427
31.16,36.365,66.0,15.0013,2012,3,8,3,21,1,0,1,41,301,342
30.34,34.85,70.0,12.998,2012,3,8,3,22,1,0,1,35,227,262
29.52,34.09,70.0,16.9979,2012,3,8,3,23,1,0,1,25,152,177
29.52,34.09,70.0,12.998,2012,3,8,4,0,1,0,1,15,56,71
28.7,33.335,74.0,12.998,2012,3,8,4,1,1,0,1,11,32,43
27.88,31.82,79.0,15.0013,2012,3,8,4,2,1,0,1,0,14,14
27.88,31.82,79.0,15.0013,2012,3,8,4,3,1,0,1,1,5,6
27.06,30.305,83.0,16.9979,2012,3,8,4,4,1,0,1,1,11,12
27.06,30.305,83.0,11.0014,2012,3,8,4,5,1,0,1,2,35,37
27.06,30.305,83.0,15.0013,2012,3,8,4,6,1,0,1,5,158,163
28.7,33.335,74.0,7.0015,2012,3,8,4,7,1,0,1,25,396,421
29.52,34.09,70.0,8.9981,2012,3,8,4,8,1,0,1,32,636,668
30.34,34.85,66.0,7.0015,2012,3,8,4,9,1,0,2,69,327,396
32.8,37.12,52.0,12.998,2012,3,8,4,10,1,0,2,82,167,249
34.44,39.395,49.0,19.0012,2012,3,8,4,11,1,0,2,77,186,263
35.26,40.91,50.0,19.9995,2012,3,8,4,12,1,0,2,95,243,338
35.26,40.15,47.0,19.0012,2012,3,8,4,13,1,0,2,98,247,345
35.26,39.395,44.0,16.9979,2012,3,8,4,14,1,0,2,102,229,331
36.08,40.91,42.0,16.9979,2012,3,8,4,15,1,0,1,112,268,380
35.26,39.395,41.0,15.0013,2012,3,8,4,16,1,0,2,112,380,492
34.44,40.15,53.0,19.0012,2012,3,8,4,17,1,0,2,95,646,741
33.62,40.15,59.0,16.9979,2012,3,8,4,18,1,0,2,98,573,671
32.8,39.395,63.0,15.0013,2012,3,8,4,19,1,0,2,81,388,469
31.98,37.88,66.0,15.0013,2012,3,8,4,20,1,0,2,89,300,389
31.16,36.365,66.0,12.998,2012,3,8,4,21,1,0,2,54,224,278
31.16,36.365,70.0,16.9979,2012,3,8,4,22,1,0,1,46,156,202
30.34,35.605,79.0,8.9981,2012,3,8,4,23,1,0,1,26,170,196
30.34,35.605,79.0,11.0014,2012,3,8,5,0,0,0,1,24,137,161
29.52,35.605,84.0,12.998,2012,3,8,5,1,0,0,1,23,99,122
29.52,35.605,84.0,8.9981,2012,3,8,5,2,0,0,1,20,64,84
29.52,35.605,84.0,8.9981,2012,3,8,5,3,0,0,1,11,19,30
29.52,34.85,79.0,12.998,2012,3,8,5,4,0,0,1,2,11,13
28.7,33.335,84.0,15.0013,2012,3,8,5,5,0,0,1,1,16,17
28.7,33.335,84.0,15.0013,2012,3,8,5,6,0,0,1,12,37,49
29.52,34.85,77.0,11.0014,2012,3,8,5,7,0,0,1,18,49,67
30.34,36.365,72.0,12.998,2012,3,8,5,8,0,0,1,49,132,181
31.98,37.88,65.0,15.0013,2012,3,8,5,9,0,0,1,61,217,278
33.62,38.635,57.0,12.998,2012,3,8,5,10,0,0,1,108,288,396
35.26,40.15,47.0,16.9979,2012,3,8,5,11,0,0,1,155,315,470
35.26,39.395,40.0,23.9994,2012,3,8,5,12,0,0,1,222,325,547
36.08,40.91,42.0,19.9995,2012,3,8,5,13,0,0,1,195,332,527
36.08,40.15,40.0,26.0027,2012,3,8,5,14,0,0,1,183,289,472
36.08,40.91,42.0,27.9993,2012,3,8,5,15,0,0,1,205,284,489
36.9,40.91,39.0,19.9995,2012,3,8,5,16,0,0,1,197,253,450
36.08,39.395,37.0,19.9995,2012,3,8,5,17,0,0,1,179,313,492
35.26,39.395,41.0,22.0028,2012,3,8,5,18,0,0,1,169,321,490
33.62,38.635,52.0,23.9994,2012,3,8,5,19,0,0,1,133,264,397
33.62,38.635,52.0,19.9995,2012,3,8,5,20,0,0,1,117,195,312
32.8,38.635,59.0,16.9979,2012,3,8,5,21,0,0,1,96,193,289
31.16,36.365,66.0,19.0012,2012,3,8,5,22,0,0,1,104,165,269
31.16,36.365,66.0,19.9995,2012,3,8,5,23,0,0,1,61,161,222
30.34,34.85,70.0,19.0012,2012,3,8,6,0,0,0,1,32,121,153
30.34,34.85,70.0,16.9979,2012,3,8,6,1,0,0,1,8,79,87
30.34,34.85,70.0,19.9995,2012,3,8,6,2,0,0,1,5,68,73
29.52,34.85,74.0,16.9979,2012,3,8,6,3,0,0,1,9,32,41
29.52,34.85,74.0,16.9979,2012,3,8,6,4,0,0,1,3,11,14
29.52,34.85,74.0,16.9979,2012,3,8,6,5,0,0,1,1,18,19
29.52,34.85,79.0,16.9979,2012,3,8,6,6,0,0,1,7,12,19
30.34,35.605,74.0,19.9995,2012,3,8,6,7,0,0,1,18,50,68
31.16,36.365,66.0,22.0028,2012,3,8,6,8,0,0,1,27,81,108
32.8,38.635,59.0,23.9994,2012,3,8,6,9,0,0,1,61,168,229
32.8,38.635,59.0,27.9993,2012,3,8,6,10,0,0,1,111,253,364
33.62,39.395,56.0,27.9993,2012,3,8,6,11,0,0,1,155,282,437
35.26,40.15,47.0,35.0008,2012,3,8,6,12,0,0,1,161,330,491
36.08,40.91,44.0,31.0009,2012,3,8,6,13,0,0,1,208,315,523
36.9,42.425,42.0,31.0009,2012,3,8,6,14,0,0,1,161,365,526
36.9,40.91,37.0,35.0008,2012,3,8,6,15,0,0,1,164,286,450
33.62,37.88,46.0,16.9979,2012,3,8,6,16,0,0,1,143,278,421
33.62,37.88,46.0,16.9979,2012,3,8,6,17,0,0,1,122,260,382
28.7,33.335,74.0,8.9981,2012,3,8,6,18,0,0,3,75,154,229
28.7,33.335,84.0,15.0013,2012,3,8,6,19,0,0,1,46,139,185
28.7,33.335,84.0,7.0015,2012,3,8,6,20,0,0,1,53,140,193
29.52,34.85,79.0,7.0015,2012,3,8,6,21,0,0,1,51,157,208
29.52,34.85,79.0,6.0032,2012,3,8,6,22,0,0,1,57,100,157
29.52,34.85,79.0,11.0014,2012,3,8,6,23,0,0,2,29,58,87
29.52,34.85,79.0,0.0,2012,3,8,0,0,1,0,2,9,24,33
29.52,34.85,79.0,6.0032,2012,3,8,0,1,1,0,1,1,10,11
29.52,34.85,79.0,8.9981,2012,3,8,0,2,1,0,2,0,5,5
29.52,34.85,79.0,6.0032,2012,3,8,0,3,1,0,3,0,5,5
29.52,34.85,74.0,8.9981,2012,3,8,0,4,1,0,2,3,8,11
28.7,33.335,79.0,12.998,2012,3,8,0,5,1,0,1,2,23,25
28.7,33.335,79.0,15.0013,2012,3,8,0,6,1,0,2,4,137,141
29.52,34.09,70.0,12.998,2012,3,8,0,7,1,0,3,14,393,407
28.7,33.335,79.0,0.0,2012,3,8,0,8,1,0,2,27,578,605
28.7,33.335,79.0,11.0014,2012,3,8,0,9,1,0,3,28,248,276
30.34,34.85,70.0,15.0013,2012,3,8,0,10,1,0,1,54,159,213
31.16,36.365,66.0,8.9981,2012,3,8,0,11,1,0,1,108,152,260
31.98,36.365,55.0,6.0032,2012,3,8,0,12,1,0,2,72,213,285
32.8,37.12,49.0,15.0013,2012,3,8,0,13,1,0,1,85,204,289
33.62,37.88,46.0,0.0,2012,3,8,0,14,1,0,1,99,188,287
33.62,37.88,46.0,8.9981,2012,3,8,0,15,1,0,1,91,183,274
34.44,37.88,41.0,7.0015,2012,3,8,0,16,1,0,1,88,363,451
33.62,37.12,41.0,0.0,2012,3,8,0,17,1,0,1,112,746,858
33.62,37.12,41.0,8.9981,2012,3,8,0,18,1,0,1,100,743,843
31.98,37.12,59.0,12.998,2012,3,8,0,19,1,0,1,109,531,640
31.16,36.365,66.0,11.0014,2012,3,8,0,20,1,0,1,89,368,457
30.34,34.85,70.0,12.998,2012,3,8,0,21,1,0,1,72,245,317
30.34,34.85,70.0,6.0032,2012,3,8,0,22,1,0,1,50,157,207
29.52,34.85,74.0,12.998,2012,3,8,0,23,1,0,1,16,97,113
28.7,33.335,84.0,12.998,2012,3,8,1,0,1,0,1,15,32,47
28.7,33.335,84.0,8.9981,2012,3,8,1,1,1,0,1,2,16,18
28.7,33.335,84.0,8.9981,2012,3,8,1,2,1,0,1,6,7,13
28.7,33.335,84.0,0.0,2012,3,8,1,3,1,0,1,0,6,6
27.88,31.82,83.0,8.9981,2012,3,8,1,4,1,0,1,2,7,9
28.7,33.335,79.0,7.0015,2012,3,8,1,5,1,0,1,3,33,36
28.7,33.335,79.0,12.998,2012,3,8,1,6,1,0,2,3,176,179
28.7,33.335,74.0,8.9981,2012,3,8,1,7,1,0,2,21,481,502
28.7,32.575,70.0,11.0014,2012,3,8,1,8,1,0,2,41,664,705
28.7,33.335,74.0,8.9981,2012,3,8,1,9,1,0,2,44,283,327
30.34,34.85,70.0,8.9981,2012,3,8,1,10,1,0,2,89,161,250
31.16,36.365,66.0,6.0032,2012,3,8,1,11,1,0,2,84,130,214
32.8,37.88,55.0,8.9981,2012,3,8,1,12,1,0,2,86,197,283
32.8,37.12,52.0,12.998,2012,3,8,1,13,1,0,2,68,185,253
33.62,37.88,46.0,0.0,2012,3,8,1,14,1,0,2,76,185,261
32.8,37.12,52.0,0.0,2012,3,8,1,15,1,0,1,100,206,306
31.16,36.365,66.0,19.0012,2012,3,8,1,16,1,0,3,101,344,445
31.98,37.12,62.0,8.9981,2012,3,8,1,17,1,0,2,125,743,868
31.16,35.605,62.0,11.0014,2012,3,8,1,18,1,0,2,103,711,814
31.16,36.365,66.0,7.0015,2012,3,8,1,19,1,0,2,104,506,610
30.34,34.85,70.0,8.9981,2012,3,8,1,20,1,0,2,74,374,448
29.52,34.85,74.0,0.0,2012,3,8,1,21,1,0,2,70,247,317
29.52,34.85,74.0,7.0015,2012,3,8,1,22,1,0,1,43,181,224
29.52,34.85,79.0,0.0,2012,3,8,1,23,1,0,1,18,120,138
28.7,33.335,84.0,0.0,2012,3,8,2,0,1,0,1,12,46,58
29.52,34.85,79.0,0.0,2012,3,8,2,1,1,0,1,3,20,23
28.7,33.335,84.0,0.0,2012,3,8,2,2,1,0,1,1,5,6
28.7,33.335,84.0,0.0,2012,3,8,2,3,1,0,1,1,6,7
28.7,33.335,84.0,0.0,2012,3,8,2,4,1,0,1,1,6,7
27.88,31.82,89.0,11.0014,2012,3,8,2,5,1,0,2,3,40,43
28.7,33.335,84.0,11.0014,2012,3,8,2,6,1,0,2,4,169,173
28.7,33.335,84.0,11.0014,2012,3,8,2,7,1,0,2,24,458,482
30.34,36.365,72.0,6.0032,2012,3,8,2,8,1,0,2,48,689,737
31.16,36.365,66.0,0.0,2012,3,8,2,9,1,0,2,33,308,341
32.8,37.12,52.0,8.9981,2012,3,8,2,10,1,0,2,63,151,214
32.8,37.12,52.0,0.0,2012,3,8,2,11,1,0,2,80,159,239
32.8,37.12,52.0,0.0,2012,3,8,2,12,1,0,2,63,217,280
32.8,37.12,52.0,0.0,2012,3,8,2,13,1,0,2,101,212,313
32.8,37.12,52.0,16.9979,2012,3,8,2,14,1,0,2,63,173,236
34.44,37.88,44.0,12.998,2012,3,8,2,15,1,0,2,110,168,278
32.8,37.12,49.0,19.0012,2012,3,8,2,16,1,0,2,113,328,441
32.8,37.88,55.0,19.0012,2012,3,8,2,17,1,0,2,107,751,858
31.98,36.365,55.0,11.0014,2012,3,8,2,18,1,0,2,117,745,862
31.16,36.365,66.0,15.0013,2012,3,8,2,19,1,0,1,119,567,686
30.34,34.85,66.0,12.998,2012,3,8,2,20,1,0,1,76,424,500
30.34,34.85,66.0,7.0015,2012,3,8,2,21,1,0,1,70,311,381
29.52,34.85,74.0,7.0015,2012,3,8,2,22,1,0,1,35,198,233
29.52,34.09,70.0,8.9981,2012,3,8,2,23,1,0,1,16,120,136
29.52,34.85,74.0,12.998,2012,3,8,3,0,1,0,1,16,51,67
28.7,33.335,79.0,8.9981,2012,3,8,3,1,1,0,1,5,23,28
28.7,33.335,84.0,6.0032,2012,3,8,3,2,1,0,1,2,12,14
27.88,31.82,83.0,6.0032,2012,3,8,3,3,1,0,1,1,5,6
27.88,31.82,89.0,8.9981,2012,3,8,3,4,1,0,2,0,10,10
27.06,29.545,94.0,0.0,2012,3,8,3,5,1,0,2,4,37,41
27.06,30.305,83.0,11.0014,2012,3,8,3,6,1,0,1,5,162,167
28.7,33.335,84.0,11.0014,2012,3,8,3,7,1,0,2,24,451,475
29.52,34.85,74.0,7.0015,2012,3,8,3,8,1,0,1,28,670,698
31.16,36.365,66.0,11.0014,2012,3,8,3,9,1,0,1,54,299,353
32.8,37.88,55.0,15.0013,2012,3,8,3,10,1,0,1,72,133,205
34.44,37.88,44.0,0.0,2012,3,8,3,11,1,0,1,94,166,260
34.44,37.88,44.0,7.0015,2012,3,8,3,12,1,0,1,85,192,277
35.26,39.395,41.0,7.0015,2012,3,8,3,13,1,0,1,80,201,281
36.08,38.635,32.0,15.0013,2012,3,8,3,14,1,0,1,86,161,247
36.08,38.635,32.0,15.0013,2012,3,8,3,15,1,0,1,63,204,267
35.26,38.635,39.0,16.9979,2012,3,8,3,16,1,0,1,97,320,417
35.26,37.88,36.0,16.9979,2012,3,8,3,17,1,0,1,111,699,810
33.62,37.88,46.0,16.9979,2012,3,8,3,18,1,0,2,78,733,811
32.8,37.88,55.0,12.998,2012,3,8,3,19,1,0,1,90,533,623
28.7,32.575,54.0,19.0012,2012,3,8,3,20,1,0,1,91,387,478
28.7,32.575,58.0,11.0014,2012,3,8,3,21,1,0,2,50,286,336
27.06,31.06,69.0,15.0013,2012,3,8,3,22,1,0,2,41,218,259
27.06,31.06,74.0,0.0,2012,3,8,3,23,1,0,1,19,137,156
28.7,32.575,65.0,6.0032,2012,3,8,4,0,1,0,1,17,68,85
28.7,32.575,65.0,7.0015,2012,3,8,4,1,1,0,1,6,35,41
